"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.seed","Input.cmd","Answer.command","Approve","reject"
"34D9ZRXCZU5DL4MC9WW18HQJHITAS9","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:11 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:11 PST 2020","","","34MAJL3QP8YXMIJA0IQBCQSVD5W43O","A2T11H7YI7QPGD","Approved","Thu Jan 30 10:50:02 PST 2020","Thu Jan 30 10:50:48 PST 2020","Sun Feb 02 10:50:48 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","46","100% (4/4)","100% (4/4)","100% (4/4)","2","open the blue door","go south through the green door and then open the blue door in the east"
"3WPCIUYH2DJCYB23I6ST8NUB444DT3","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","3JWH6J9I9WOOBLXTXGKDTIW7SE4BNH","A1DY8H6JRX2NVT","Approved","Thu Jan 30 10:49:59 PST 2020","Thu Jan 30 10:50:50 PST 2020","Sun Feb 02 10:50:50 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","51","100% (14/14)","100% (14/14)","100% (14/14)","203","open a yellow door","move through the purple door and open the yellow door"
"3PUOXASB6AEWHXYLCIC98FC2YFAZ9N","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:00 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:00 PST 2020","","","3LS2AMNW5J1TXCZUHDHG3WRB4O8OQJ","A2K7ZNW1X56XPW","Approved","Thu Jan 30 10:47:02 PST 2020","Thu Jan 30 10:50:48 PST 2020","Sun Feb 02 10:50:48 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","226","100% (1/1)","100% (1/1)","100% (1/1)","1008","open the green door","and over to the left go throught the purple door and then finally up again anf to the left again go through the green door"
"3VLL1PIEOTZZOK2RE7VR557RTEXOZR","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:11 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:11 PST 2020","","","3UNH76FOCWGE6B54V7JXOE588XCYMJ","AXYC1MB6XJ978","Approved","Thu Jan 30 10:51:29 PST 2020","Thu Jan 30 10:51:57 PST 2020","Sun Feb 02 10:51:57 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","28","100% (1/1)","100% (1/1)","100% (1/1)","3","go to a box","go forward one block toward the gray box"
"338431Z1GOQQMTG04Q1EJ25SKXERO1","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:14 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:14 PST 2020","","","3SNLUL3WO8YDJK3ELULTLGK6C4KULO","A105ZUIAGMN8SW","Approved","Thu Jan 30 11:06:25 PST 2020","Thu Jan 30 11:07:09 PST 2020","Sun Feb 02 11:07:09 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","44","100% (142/142)","100% (142/142)","100% (142/142)","4","go to the yellow door","to the purple door towards your right then open it and go through it go to the yellow door in the room you just entered"
"3WUVMVA7PEEAMG8Q4OQ94ANM4XSZA2","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:00 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:00 PST 2020","","","32N49TQG3KTW0G1ATT688O6EW01VA5","A1XPFCPH9M6WV7","Approved","Thu Jan 30 11:17:44 PST 2020","Thu Jan 30 11:21:16 PST 2020","Sun Feb 02 11:21:16 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","212","100% (1/1)","100% (1/1)","100% (1/1)","1009","go to the blue key","use short way instead of turning around a lot"
"3R0WOCG22PKRYOHSIBI3DJGDNIBDUU","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","3WR9XG3T67MFN1KX2UT1P74BI8U477","ATPXLMZRF6Q1C","Approved","Thu Jan 30 11:09:10 PST 2020","Thu Jan 30 11:10:30 PST 2020","Sun Feb 02 11:10:30 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","80","100% (1/1)","100% (1/1)","100% (1/1)","204","open a door","move the red triangle 4 spaces to the left and then open the adjacent door"
"3PR3LXCWTIA7C2Y6B0OOBUWRQFD9X1","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:00 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:00 PST 2020","","","3NG53N1RLZU5C8BZAJDV65B1KNQ8PH","AD3176YJTD639","Approved","Thu Jan 30 11:00:57 PST 2020","Thu Jan 30 11:02:06 PST 2020","Sun Feb 02 11:02:06 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","69","100% (2/2)","100% (2/2)","100% (2/2)","1010","put the yellow box next to the grey key","walk through the door on the left pick up the yell boxes and place them in the box above the key"
"362E9TQF3K1P1HWJQKUX01VZ6F4GIZ","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","354P56DE9OEYPMM8SVPJNAKHWNJ7S1","A1NCO5A4JYHGKQ","Approved","Thu Jan 30 10:47:19 PST 2020","Thu Jan 30 10:48:06 PST 2020","Sun Feb 02 10:48:06 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","47","100% (12/12)","100% (12/12)","100% (12/12)","205","open a door","open the yellow door on the wall behind you"
"3WKGUBL7T2XBF2B5GMP9JSQOXEP4LE","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:02 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:02 PST 2020","","","3YDGXNSEO35JNFPGCZL73706TRQ48I","A1FR4KJ8PMZFDL","Approved","Thu Jan 30 10:54:02 PST 2020","Thu Jan 30 10:54:34 PST 2020","Sun Feb 02 10:54:34 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","32","100% (133/133)","100% (133/133)","100% (133/133)","1011","pick up the blue box on your right","pick up the blue box that is in the starting room"
"31J7RYEC0O1UN3EMT467LUJLLUF1LY","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","3A4TN5196OTFBU3O8ILVZI5TOOJCH6","A2VIKCIM9TZL22","Approved","Thu Jan 30 11:30:25 PST 2020","Thu Jan 30 11:34:00 PST 2020","Sun Feb 02 11:34:00 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","215","100% (30/30)","100% (30/30)","100% (30/30)","206","open the green door","red door go left through the purple door stop at the grey box go around the grey box and green key open the green door"
"3DGDV62G8RKR39BG40ZS7U2AIAUP21","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:14 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:14 PST 2020","","","31EUONYN2ZEL2KVB3CBQ9JQJLGLVOI","A28HB7240OFGEW","Approved","Thu Jan 30 10:44:35 PST 2020","Thu Jan 30 10:45:04 PST 2020","Sun Feb 02 10:45:04 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","29","100% (212/212)","100% (212/212)","100% (212/212)","5","open a red door","pick up the key in the room to your south and then open the door in that room"
"39WICJI5BW3A2V95V9BZH29GYN0Z36","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","3VHP9MDGRRVVXYCIDSXVWXTG89ICFK","A2QS8G463BJAUU","Approved","Thu Jan 30 11:48:34 PST 2020","Thu Jan 30 11:48:46 PST 2020","Sun Feb 02 11:48:46 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","12","100% (368/368)","100% (368/368)","100% (368/368)","207","pick up the blue ball","pick up the blue ball"
"35NNO802BY7VB9D5DO7SQL4W7RQIN9","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:25 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:25 PST 2020","","","39OWYR0EPO2801DN9KFKTOLZBW9YFL","A26Y58YECZUZZG","Approved","Thu Jan 30 11:05:54 PST 2020","Thu Jan 30 11:23:36 PST 2020","Sun Feb 02 11:23:36 PST 2020","Fri Jan 31 09:02:13 PST 2020","","","1062","100% (131/131)","100% (131/131)","100% (131/131)","601","go to a red ball","open the yellow door above you and look at the red ball from the right"
"341H3G5YG3PEL3A8CMTGF4B9VBGZ0B","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:58 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:58 PST 2020","","","3YGXWBAF74SLZIFTTB1C5TWPJIF4CS","A2BAZB0K6BTZI3","Approved","Thu Jan 30 11:00:06 PST 2020","Thu Jan 30 11:00:32 PST 2020","Sun Feb 02 11:00:32 PST 2020","Fri Jan 31 09:02:34 PST 2020","","","26","100% (31/31)","100% (31/31)","100% (31/31)","801","put a yellow box next to the key behind you","pick up the yellow box and place it in front of the purple key"
"3CESM1J3FLE55JRI3OPQP1RIRCZ6WU","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","39ASUFLU61IRUINH9D9CSSTQXPRXEN","A3KROAV2O4QIA3","Approved","Thu Jan 30 10:51:03 PST 2020","Thu Jan 30 10:54:54 PST 2020","Sun Feb 02 10:54:54 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","231","100% (1/1)","100% (1/1)","100% (1/1)","208","put a key next to a grey ball","go left and pick up the blue key"
"3ICOHX7EOFMGA8JCGZF3UUAR758E0L","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:00 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:00 PST 2020","","","3P4MQ7TPP1NMAC8WUQF42NWDBPMBBO","A7OY2DNQAQ73P","Approved","Thu Jan 30 10:43:15 PST 2020","Thu Jan 30 10:45:31 PST 2020","Sun Feb 02 10:45:31 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","136","100% (1/1)","100% (1/1)","100% (1/1)","1012","go to a green door","four times move forward three paces and open the door move forward an additional seven paces turn clockwise once move forward two paces turn counter-clockwise"
"3ZURAPD29BY8NB4Q7T39QHE1OYT1FT","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:58 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:58 PST 2020","","","3180JW2OT8NQ3FPZH818XPFY9YF5J8","A1B1DPJRVIAV3L","Approved","Thu Jan 30 10:54:28 PST 2020","Thu Jan 30 10:55:06 PST 2020","Sun Feb 02 10:55:06 PST 2020","Fri Jan 31 09:02:35 PST 2020","","","38","100% (2/2)","100% (2/2)","100% (2/2)","802","put the green key next to a ball","go through purple door and get the green key"
"3D3B8GE8A5223TWFP9E7HHAOOG49PD","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","3Y5140Z9D1RY1ENCJ5PMJU5FNL6IPE","A23LXQ5ZX2YONR","Approved","Thu Jan 30 12:17:58 PST 2020","Thu Jan 30 12:18:31 PST 2020","Sun Feb 02 12:18:31 PST 2020","Fri Jan 31 09:01:51 PST 2020","","","33","100% (90/90)","100% (90/90)","100% (90/90)","209","open a green door","move through the green door and pick up the green key"
"388CL5C1SMY5REZ0VT9SDHZS2JBHLD","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:14 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:14 PST 2020","","","3D8YOU6S9IVV0Z07YQFRWX29MA3U6Q","A9XX3BUUML3ST","Approved","Thu Jan 30 11:19:03 PST 2020","Thu Jan 30 11:20:01 PST 2020","Sun Feb 02 11:20:01 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","58","100% (26/26)","100% (26/26)","100% (26/26)","6","go to the grey key","find white key"
"3YOAVL4CB3SVKRS9VNGIR71MCNWZ4R","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","35DR22AR5HVOKK7KKTSG91PT6003X1","A1NCO5A4JYHGKQ","Approved","Thu Jan 30 10:48:15 PST 2020","Thu Jan 30 10:48:50 PST 2020","Sun Feb 02 10:48:50 PST 2020","Fri Jan 31 09:01:51 PST 2020","","","35","100% (12/12)","100% (12/12)","100% (12/12)","210","pick up a key","pick up the purple key right behind you"
"3VADEH0UIF8K88SEYFEYYCFEG4TSP7","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:24 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:24 PST 2020","","","37Z929RLGDJLNKJF5YSKS6CZLKKST8","A2T63EPWCJU8Y1","Approved","Thu Jan 30 11:04:13 PST 2020","Thu Jan 30 11:04:30 PST 2020","Sun Feb 02 11:04:30 PST 2020","Fri Jan 31 09:02:13 PST 2020","","","17","100% (11/11)","100% (11/11)","100% (11/11)","401","open a grey door","go to the same direction to reach the blue door"
"3Q9SPIIRXMX6SL3LT16256T4NVPAWO","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:14 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:14 PST 2020","","","3IAS3U3I0JRSMZ80BXMT1UT9HJK2BO","A2QS8G463BJAUU","Approved","Thu Jan 30 11:01:45 PST 2020","Thu Jan 30 11:02:19 PST 2020","Sun Feb 02 11:02:19 PST 2020","Fri Jan 31 09:01:50 PST 2020","","","34","100% (368/368)","100% (368/368)","100% (368/368)","7","pick up the grey box","pick up the grey box"
"3N3WJQXEMV11COWIC86LQDTQD0TL2Z","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:25 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:25 PST 2020","","","354P56DE9OEYPMM8SVPJNAKHWNO7S6","AOMFEAWQHU3D8","Approved","Thu Jan 30 10:55:40 PST 2020","Thu Jan 30 11:22:28 PST 2020","Sun Feb 02 11:22:28 PST 2020","Fri Jan 31 09:02:13 PST 2020","","","1608","100% (5/5)","100% (5/5)","100% (5/5)","602","open the door on your right","move to the right 2 squares down 1 and turn right to open the red door"
"3XH7ZM9YY55NF6CU21IWMCA3PYS9R5","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:42:59 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:42:59 PST 2020","","","32SVAV9L3JKCO7ZR9J02PTEV5GG3AO","A23TGEQ4CG90PA","Approved","Thu Jan 30 11:29:17 PST 2020","Thu Jan 30 11:29:48 PST 2020","Sun Feb 02 11:29:48 PST 2020","Fri Jan 31 09:01:51 PST 2020","","","31","100% (191/191)","100% (191/191)","100% (191/191)","211","put a key next to the blue door behind you","pick up a grey key and place it next to an open blue door"
"3RTFSSG7UBHNO4UPQSVSEK9FH7NWLR","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:00 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:00 PST 2020","","","358UUM7WR3EMO7MVD6PEX0FLAL17RE","A29Z7CCK4KBCRU","Approved","Thu Jan 30 10:48:58 PST 2020","Thu Jan 30 10:49:33 PST 2020","Sun Feb 02 10:49:33 PST 2020","Fri Jan 31 09:02:36 PST 2020","","","35","100% (127/127)","100% (127/127)","100% (127/127)","1013","go to a ball","move next to the blue ball"
"3OPLMF3EV8YX1ALBYR45I1WOOVKNLS","3SUQABPVM70AXLQ2TYSAQNYP89TUW2","Give instructions to a robot","Give instructions to a robot","video, summarization","$0.12","Thu Jan 30 10:43:25 PST 2020","1","BatchId:3906527;OriginalHitTemplateId:928390876;","3600","259200","Thu Feb 06 10:43:25 PST 2020","","","3STRJBFXO02NZ1670PJI1KLP4S9KTP","A1FR4KJ8PMZFDL","Approved","Thu Jan 30 12:06:45 PST 2020","Thu Jan 30 12:07:13 PST 2020","Sun Feb 02 12:07:13 PST 2020","Fri Jan 31 09:02:13 PST 2020","","","28","100% (133/133)","100% (133/133)","100% (133/133)","603","open the yellow door","open the purple door then open the green door then open the yellow door"
